A1,A2,A3,B1,B2,B3,C1,C2,C3,D1,D2,D3,E1,E2,E3,F1,F2,F3,G1,G2,G3,H1,H2,H3,IRI
0.0,0.0,0.15,0.0,0.0,0.36,0.51,0.0,0.3,0.32,0.0,0.15,0.32,0.48,0.0,0.0,0.01,0.0,0.0,0.3,0.0,0.015,0.15,0.0,4.66
0.0,0.0,0.18,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.33,0.15,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,4.6
0.0,0.23,0.36,0.0,0.0,0.0,0.0,0.5,0.0,0.36,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,5.84
0.0,0.0,0.12,0.0,0.0,0.0,0.85,0.23,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81
0.0,0.0,0.0,0.0,0.63,0.0,0.52,0.0,0.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,6.65
0.0,0.0,0.0,0.0,0.0,0.18,0.55,0.0,0.23,0.0,0.0,0.75,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22
0.0,0.52,0.0,0.0,1.24,0.0,0.6,0.23,0.23,0.0,0.15,0.0,0.0,0.12,0.22,0.01,0.02,0.0,0.0,0.23,0.0,0.41,0.0,0.0,2.84
0.12,0.0,0.25,0.0,0.0,0.0,0.55,0.23,0.32,0.34,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12
0.0,0.45,0.0,1.23,0.0,0.0,0.64,1.13,0.0,0.0,0.0,0.23,0.0,0.0,0.78,0.0,0.0,0.0,0.15,0.23,0.0,0.0,0.0,0.0,2.55
0.0,0.36,0.0,0.0,0.52,0.0,0.89,0.0,0.26,0.12,0.43,0.23,0.0,0.18,0.25,0.0,0.0,0.01,0.0,0.35,0.0,0.0,0.0,0.0,4.85
0.0,0.15,0.0,0.0,0.0,0.55,0.1,0.32,0.32,0.6,0.47,0.0,0.0,0.12,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02
0.0,0.0,0.18,0.0,0.12,0.0,0.32,0.23,0.12,0.43,0.11,0.48,0.15,0.32,0.23,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.15,0.0,4.59
0.0,0.23,0.0,0.0,0.25,0.0,0.84,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,4.88
0.15,0.0,0.32,0.25,0.0,0.0,0.32,0.75,0.0,0.0,0.22,0.11,0.12,0.15,0.82,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,4.45
0.0,0.75,0.0,0.0,2.3,1.21,0.44,0.735,0.0,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.15,0.0,4.65
0.21,0.0,0.23,0.0,0.0,0.0,0.54,0.25,0.44,0.11,0.78,0.0,0.0,0.58,0.99,0.0,0.0,0.0,0.0,0.14,0.0,0.11,0.0,0.0,5.12
0.0,0.23,0.0,0.562,0.65,0.26,0.213,0.32,0.21,0.41,0.0,0.413,0.0,0.21,0.0,0.0,0.0,0.01,0.0,0.11,0.3,0.0,0.11,0.213,5.55
0.12,0.15,0.31,0.0,0.0,0.0,0.0,0.23,0.8,0.11,0.46,0.64,0.0,0.0,0.92,0.0,0.0,0.0,0.18,0.0,0.0,0.15,0.0,0.0,4.15
0.0,0.0,0.0,0.0,0.145,0.262,0.2,0.35,0.92,0.0,0.0,0.533,0.0,0.23,0.213,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,5.99
0.51,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.65,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48
0.0,0.3,0.0,0.0,0.54,0.0,0.0,0.0,0.2,0.3,0.0,0.11,0.13,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2.44
0.0,0.6,0.0,0.0,0.0,1.1,0.2,0.0,0.945,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85
0.0,0.0,0.562,1.21,0.156,0.0,0.3,0.844,0.0,0.0,0.0,0.12,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2087898
0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.32,0.0,0.23,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51159
0.0,0.0,0.62,0.0,1.23,1.32,0.11,0.0,0.23,0.0,0.43,0.21,0.0,0.15,0.35,0.0,0.01,0.0,0.0,0.0,0.15,0.0,0.0,0.0,4.8563315
0.0,0.0,0.6,1.2,0.0,0.0,0.385,0.0,0.52,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18478
0.56,0.15,0.11,0.0,0.32,0.0,0.25,0.44,0.23,0.0,0.42,0.12,0.13,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.054516
0.0,0.0,0.0,0.0,0.0,0.41,0.23,0.0,0.0,0.15,0.23,0.44,0.23,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81824
0.0,0.0,0.62,0.65,1.21,0.0,0.0,0.26,0.0,0.21,0.32,0.23,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,4.2423305
0.56,0.15,0.0,0.0,0.0,0.45,0.614,0.0,0.0,0.11,0.4,0.2,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.847032
0.0,0.0,0.0,0.0,0.15,0.0,0.29,0.23,0.55,0.0,0.23,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5430475
0.0,0.0,0.3,0.85,0.52,0.0,0.0,0.33,0.0,0.15,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,3.423106
0.41,0.66,0.6,0.0,0.15,0.65,0.11,0.232,0.15,0.32,0.0,0.3,0.32,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0024995
0.0,0.62,0.0,0.0,1.21,0.0,0.0,0.443,0.626,0.0,0.11,0.0,0.0,0.32,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4459835
0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69114
0.15,0.0,0.3,0.0,0.0,1.65,0.75,0.0,0.45,0.0,0.0,0.5,0.12,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73343
0.0,0.15,0.0,0.0,0.6,0.0,0.216,0.15,0.91,0.0,0.36,0.2656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,3.744036
0.0,0.0,0.03,0.15,0.62,0.0,0.0,0.55,0.75,0.25,0.0,0.651,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.110001
0.0,0.51,0.0,0.0,0.0,0.356,1.11,0.0,0.0,0.0,0.25,0.25,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79741
0.32,0.25,0.0,0.0,0.62,0.652,0.0,0.14,0.14,0.0,0.58,0.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.236731
0.5,0.21,0.31,0.6251,0.0,0.44,0.876,0.0,0.11,0.0,0.15,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,4.3992627
0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67613
0.0,0.0,0.2,0.0,0.45,0.0,0.0,0.35,0.0,0.12,0.224,0.05,0.0,0.75,1.63,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.2511745
0.0,0.0,0.0,0.0,0.0,0.41,0.32,0.15,0.0,0.15,0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03369
0.0,0.133,0.3,0.74,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.20674
0.0,0.0,0.0,0.3,0.54,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.25,0.0,0.45,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614997
0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,2.850181
0.0,0.13,0.6,0.0,0.0,0.0,0.32,0.11,0.15,0.22,0.36,0.0,0.0,0.0,0.11,0.01,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,4.1734
0.0,0.0,0.0,0.32,0.11,0.0,0.0,0.0,0.66,0.11,0.32,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.01,0.0,0.12,0.0,0.0,3.6073175
0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.5,0.0,0.0,0.3,0.1,0.0,0.32,0.0,0.02,0.021,0.0,0.0,0.0,0.15,0.13,0.32,0.0,3.627099
0.0,0.15,0.0,0.0,0.0,0.0,0.27,0.58,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.52,3.19887
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,2.87
0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.6,0.015,0.15,0.0,3.6930665
0.0,0.74,0.11,0.0,0.0,0.0,0.685,1.11,0.0,0.15,0.44,0.25,0.0,1.261,0.37,0.0,0.001,0.005,0.0,0.0,0.0,0.0,0.0,0.0,4.628052
0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.55,0.0,0.23,0.32,0.0,0.0,0.32,0.0,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,3.3481875
0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.32,1.11,0.14,0.15,0.0,0.0,0.11,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.62,4.914422
0.0,0.6,0.32,0.0,0.0,0.0,0.0,0.28,1.23,0.0,0.62,0.11,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.11,0.0,0.0,0.0,0.0,5.1155
0.0,0.0,0.0,0.0,0.65,0.0,0.22,0.0,0.0,0.0,0.372,0.35,0.0,0.826,1.84,0.0,0.05,0.005,0.0,0.0,0.0,0.0,0.66,0.0,5.5351545
0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.65,0.55,0.0,0.62,0.0,1.25,0.0,0.23,0.3,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,5.86745
0.0,0.77,0.0,0.0,0.0,0.0,0.11,1.7,1.37,1.06,0.78,0.12,0.615,0.15,0.15,0.0,0.0,0.0,0.0,0.52,0.0,0.616,0.0,0.15,5.3384986
0.0,0.0,0.221,0.0,1.52,0.0,0.52,0.32,0.0,0.0,0.12,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.328816
0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.25,0.55,0.15,0.25,0.65,0.0,0.302,1.76,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.55,0.0,6.1
0.0,0.62,0.0,0.0,0.0,0.0,0.2,0.55,0.15,0.0,0.3,0.25,0.62,0.82,0.15,0.06,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.16,4.56578
0.0,0.0,0.12,0.0,0.55,0.0,0.15,1.8,0.51,0.0,1.27,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.566,0.0,0.62,0.0,0.0,4.0221055
0.0,0.0,0.12,0.0,0.0,0.0,1.22,0.0,0.15,0.0,0.6,0.0,0.0,0.0,2.451,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.51,0.15,5.63728
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.15,0.52,0.0,0.63,0.65,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,4.67952
0.0,0.0,0.0,0.0,1.55,0.0,0.36,2.0,0.0,0.415,0.84,0.0,0.52,0.25,0.15,0.05,0.01,0.0,0.0,0.66,0.0,0.0,0.0,0.0,4.4124975
0.0,0.626,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.84,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.23,0.0,0.11,0.15,0.626,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.405298
0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.14,0.15,0.88,0.11,0.0,0.99,1.21,0.0,0.05,0.0,0.0,0.61,0.0,0.0,0.0,0.0,5.277215
0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.22,0.48,0.15,0.65,0.65,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45647
0.0,0.0,0.25,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.48,0.15,0.6,0.0,0.4,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,5.953911
0.0,0.6,0.0,0.0,0.0,0.0,0.15,0.15,0.83,0.0,0.0,0.25,0.0,0.55,1.09,0.0,0.32,0.15,0.0,0.165,0.0,0.0,0.0,0.0,9.632085
0.0,0.0,0.0,0.15,0.66,0.0,0.0,0.63,0.52,0.0,0.56,0.621,0.0,0.0,1.01,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.253933
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.11,0.6,0.74,0.0,0.15,0.55,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61923
0.0,0.0,0.55,0.0,1.2,0.0,0.0,0.52,0.66,0.0,0.0,0.51,0.0,0.0,0.45,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,6.03068
0.0,0.56,0.0,0.0,0.0,0.0,0.32,0.76,0.31,0.0,0.47,0.25,0.0,0.0,0.45,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,4.59648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.55,1.441,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.87325
0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.22,0.15,0.0,0.0,1.2,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08187
0.0,0.6,0.0,0.0,0.62,0.0,0.33,0.95,0.582,0.63,0.0,0.63,0.0,0.15,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,7.713471
0.0,0.262,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.15,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00849
0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.62,0.69,0.32,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,5.11458
0.0,0.0,0.0,0.0,0.62,0.0,0.0,1.17,0.55,0.0,0.0,0.15,0.15,0.0,0.51,0.15,0.23,0.085,0.0,0.0,0.0,0.0,0.0,0.0,7.61
0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.203,0.0,0.33,0.176,0.0,0.5,0.0,0.0,0.15,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,4.573581
0.0,0.25,0.32,0.0,0.623,0.0,0.0,0.0,0.0,0.25,0.22,0.66,0.0,0.51,0.74,0.0,0.021,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.57257615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.15,0.0,0.85,0.36,0.0,0.0,1.12,0.05,0.0,0.0,0.36,0.0,0.51,0.0,0.0,0.0,5.471136
0.0,0.0,0.0,0.25,0.0,0.0,1.43,0.78,0.15,0.0,0.0,0.63,0.15,0.51,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,7.67393
0.36,0.15,0.0,0.0,0.0,0.0,0.88,1.5103,0.15,0.25,0.921,0.0,0.0,0.3,0.66,0.0,0.0,0.012,0.0,0.63,0.0,0.623,0.0,0.0,4.8095836
0.0,0.0,0.15,0.0,0.0,0.66,0.0,0.0,0.05,0.15,0.63,0.0,0.0,0.0,0.85,0.05,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.35,4.38097
0.0,0.0,0.0,0.0,0.0,0.0,0.412,0.26,0.11,0.66,0.0,0.1,0.0,0.0,1.37,0.0,0.0,0.032,0.0,0.2,0.0,0.0,0.0,0.0,4.742686
0.15,0.25,0.15,0.0,0.0,0.0,1.07,0.55,1.22,0.0,0.336,0.0,0.0,0.0,0.12,0.0,0.52,0.0,0.25,0.0,0.215,0.0,0.0,0.65,9.762828
0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.865,0.0,0.0,0.15,0.62,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.177145
0.0,0.32,0.0,0.0,0.0,0.0,0.11,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.552,0.0,0.15,0.051,0.0,0.0,0.0,0.15,0.652,0.0,5.447285
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8326,0.0,0.7,0.0,0.0,0.6,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,6.1251336
0.0,0.0,0.25,0.0,0.66,0.0,0.566,0.62,0.15,0.0,0.55,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.515,0.0,0.0,0.15,0.0,3.878376
0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.4,0.65,0.125,0.66,0.0,0.0,0.0,0.6,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.57718
0.15,0.25,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.77,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25825
0.0,0.0,0.25,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0394
0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.26,0.17,0.6,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.121468
0.52,0.52,0.0,0.0,0.65,0.85,0.0,0.32,0.16,0.32,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4595825
0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.52,0.0,0.15,0.0,0.085,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77
0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.26,0.35,0.0,0.0,0.63,0.0,0.01,0.1,0.04,0.0,0.0,0.0,0.0,0.32,0.0,5.04139
0.0,0.0,0.6,0.0,0.0,1.65,0.0,0.15,0.526,0.32,0.063,0.0,0.0,0.0,0.5215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.380789
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.7,0.15,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86555
0.0,0.11,0.0,0.0,0.0,0.0,0.24,0.0,0.612,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7958
0.55,0.63,0.0,0.0,0.15,1.65,0.88,0.0,0.0,0.51,0.36,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.32,0.0,0.0,4.4385095
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,3.79074
0.0,0.0,0.0,0.0,0.65,0.0,0.12,0.3026,0.1,0.0,0.85,0.25,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.552,0.0,3.6956691
0.0,0.33,0.0,0.0,0.0,2.44,0.562,0.0,0.33,0.25,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.557096
0.15,0.36,0.0,0.32,0.0,2.51,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,3.163255
0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.51,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85265
0.0,0.0,0.66,0.15,0.11,0.0,0.0,0.5,0.72,0.0,0.0,0.0,0.32,0.0,0.11,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,4.9682455
0.0,0.5,0.0,0.0,0.0,0.61,0.15,0.433,0.15,0.36,0.96,1.19,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574593
0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.25,0.15,0.0,0.15,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,3.134602
0.52,0.0,0.0,0.65,0.55,0.0,0.52,0.515,1.03,0.6,0.33,0.32,0.0,0.48,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6676085
0.0,0.55,0.0,0.0,0.15,0.6,0.0,0.85,0.55,0.32,0.9,0.215,0.15,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6339275
0.0,0.55,0.0,0.55,0.62,0.0,0.35,0.23,0.22,0.51,0.23,0.15,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.32,0.26,4.245034
0.0,0.0,0.5,0.51,0.51,0.0,1.2,1.611,0.156,0.0,0.4,1.3,0.51,0.0,0.22,0.0,0.0,0.006,0.0,0.0,0.0,0.11,0.0,0.0,6.8897175
0.61,0.0,0.0,0.0,0.0,0.0,0.6,1.34,1.43,0.4,0.0,0.0,0.51,0.51,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,5.49498
0.0,0.88,0.0,0.0,0.0,0.61,0.26,0.222,2.05,0.85,0.0,0.0,0.78,0.0,0.32,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,5.290872
0.0,0.145,0.0,0.0,0.0,0.0,0.15,0.41,1.44,0.15,0.52,0.0,0.55,0.0,1.7151,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.15,0.0,5.28354
0.0,0.0,0.15,0.0,0.0,0.0,0.22,0.61,0.98,0.1,0.0,0.65,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60608
0.015,0.0,0.0,0.0,0.0,0.148,0.62,0.56,1.92,0.0,0.15,0.15,0.45,0.33,0.15,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,7.25
0.0,0.0,0.0,0.0,0.0,0.0,0.66,1.1612,0.85,0.82,0.0,0.52,0.0,0.0,0.0,0.0,0.12,0.0,0.32,0.0,0.0,0.3,0.0,0.5,5.74
0.0,0.0,0.0,0.0,0.51,0.65,0.0,1.11,0.651,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.15,0.0,0.0,0.0,0.0,0.158,8.55
0.15,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.621,0.513,0.62,0.0,0.0,0.51,1.026,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,3.45
0.0,0.55,0.0,0.0,0.63,0.5,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,3.15
0.0,0.52,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.6,0.18,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.55,0.0,0.15,0.516,0.15,4.95
0.0,0.0,0.15,0.0,0.0,0.0,0.762,0.15,0.0,0.63,0.0,0.0,0.0,0.0,1.086,0.0,0.04,0.02,0.32,0.15,0.0,0.0,0.0,0.0,6.22
0.633,0.53,0.3,0.0,0.11,0.51,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.216,0.0,0.0,0.0,0.0,0.0,6.85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765,0.63,0.0,0.84,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.51,0.0,0.36,0.0,0.0,0.0,6.15
0.0,0.0,0.63,0.0,0.0,0.0,0.32,0.975,0.26,0.0,0.63,0.0,0.0,0.5,1.25,0.0,0.0,0.0,0.66,0.0,0.15,0.52,0.0,0.0,6.44
0.0,0.0,0.0,0.0,0.15,0.0,0.872,0.0,0.941,0.0,0.12,1.061,0.0,0.0,0.85,0.23,0.51,0.0,0.0,0.51,0.565,0.0,0.612,0.0,9.69
0.1,0.6,0.5,0.0,0.0,0.0,0.5,0.78,1.21,0.5,0.62,0.05,0.41,0.0,1.85,0.1,0.0,0.06,0.0,0.51,0.0,0.0,0.0,0.0,9.33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.87,0.0,0.51,0.0,0.0,0.0,1.73,0.0,0.1,0.0,0.0,0.0,0.0,0.52,0.0,0.0,4.23
0.0,0.0,0.0,0.0,0.51,0.0,0.25,1.2551,0.75,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.16,0.0,3.23
0.0,0.0,0.52,0.0,0.0,0.0,0.11,0.93,0.85,0.3,0.32,0.52,0.0,0.0,0.0,0.14,0.0,0.0,0.32,0.15,0.0,0.0,0.16,0.0,4.25
